crop_name,region,year,month,market_price,rainfall,crop_variety,area_sown,yield,irrigated_percent,fertilizer_used,msP,market_demand,export_demand,input_cost,transport_cost,govt_scheme_active,cold_storage_available,mandi_open
Urad,Kolkata,2021,8,2182,48.2,default_variety,4045,3992,50,100,0,17.95,0.0,2000,1114.0,0,1,0
Tomato,Hyderabad,2020,9,1069,45.2,default_variety,9078,4968,50,100,1,82.88,0.0,2000,904.4,1,0,1
Masur,Ahmedabad,2022,7,1056,114.4,default_variety,6252,1504,50,100,0,59.42,1.0,2000,1149.0,1,0,1
Masur,Hyderabad,2023,2,1971,232.9,default_variety,9116,3568,50,100,0,63.69,0.0,2000,1049.1,0,1,0
Onion,Mumbai,2021,1,1079,78.7,default_variety,1090,3714,50,100,1,74.19,0.0,2000,1089.0,1,0,1
Masur,Kolkata,2022,12,2160,36.4,default_variety,9976,2323,50,100,1,68.85,0.0,2000,1227.8,1,1,0
Onion,Mumbai,2021,4,2373,178.2,default_variety,5562,4893,50,100,1,50.64,0.0,2000,1157.5,0,1,1
Onion,Delhi,2024,12,2086,9.0,default_variety,1241,4518,50,100,0,39.08,0.0,2000,1156.9,1,1,1
Onion,Kolkata,2023,2,1941,229.9,default_variety,9848,4919,50,100,0,77.2,1.0,2000,1137.5,0,1,1
Potato,Ahmedabad,2021,5,1191,205.3,default_variety,5571,3150,50,100,1,55.06,0.0,2000,1189.7,0,0,0
Tomato,Hyderabad,2020,9,1734,238.2,default_variety,1834,3963,50,100,0,46.03,0.0,2000,985.4,0,1,0
Masur,Bangalore,2022,4,2307,123.3,default_variety,9901,1535,50,100,1,76.16,0.0,2000,1024.6,0,0,1
Tur,Delhi,2023,12,2433,236.9,default_variety,3645,4704,50,100,1,16.26,0.0,2000,1132.2,0,1,1
Potato,Bangalore,2024,1,1673,72.7,default_variety,6318,3569,50,100,0,26.22,0.0,2000,961.7,0,0,1
Urad,Lucknow,2021,6,1509,42.6,default_variety,8854,3948,50,100,1,72.02,0.0,2000,1284.6,0,1,1
Tur,Lucknow,2020,11,1146,148.8,default_variety,5279,3179,50,100,0,73.14,0.0,2000,997.1,1,1,0
Potato,Mumbai,2022,3,2356,87.4,default_variety,4310,1446,50,100,1,65.65,0.0,2000,971.8,1,0,1
Gram,Bangalore,2023,1,1343,115.8,default_variety,3278,4958,50,100,0,43.69,0.0,2000,907.4,1,1,1
Masur,Mumbai,2021,8,1479,154.4,default_variety,7059,3204,50,100,0,16.14,0.0,2000,1025.2,1,1,1
Potato,Delhi,2022,6,2443,210.4,default_variety,9461,4055,50,100,1,40.4,0.0,2000,1247.8,0,1,0
Tomato,Ahmedabad,2020,2,2232,103.5,default_variety,8168,1528,50,100,1,45.46,0.0,2000,995.7,1,0,0
Onion,Delhi,2022,6,1807,35.5,default_variety,8362,3146,50,100,1,46.09,0.0,2000,972.6,1,1,1
Masur,Hyderabad,2024,7,1437,30.8,default_variety,3200,4065,50,100,0,72.06,0.0,2000,1239.6,1,0,0
Masur,Delhi,2021,2,1937,128.5,default_variety,8145,4020,50,100,0,89.05,0.0,2000,1139.9,1,0,0
Potato,Chennai,2020,7,2362,101.4,default_variety,4292,1351,50,100,0,43.16,0.0,2000,986.5,1,0,0
Onion,Hyderabad,2021,12,1894,166.9,default_variety,2089,4082,50,100,0,36.51,0.0,2000,937.1,0,1,1
Tomato,Ahmedabad,2022,11,1633,170.9,default_variety,8506,1326,50,100,0,59.39,0.0,2000,1223.7,1,1,0
Tomato,Mumbai,2023,2,1696,239.6,default_variety,5339,3258,50,100,1,76.92,1.0,2000,1227.3,0,0,0
Potato,Ahmedabad,2022,5,2440,169.5,default_variety,8293,2589,50,100,1,26.51,0.0,2000,962.6,1,0,1
Potato,Bangalore,2024,10,1774,31.9,default_variety,7272,1207,50,100,0,21.32,0.0,2000,914.5,1,1,1
Moong,Delhi,2022,1,1584,135.6,default_variety,6553,4963,50,100,1,73.0,0.0,2000,1007.6,1,0,0
Onion,Chennai,2021,5,1921,173.0,default_variety,4819,2482,50,100,0,45.03,0.0,2000,1221.2,0,0,1
Moong,Lucknow,2024,12,2177,26.5,default_variety,3058,3136,50,100,1,19.47,0.0,2000,1052.8,1,0,1
Tomato,Ahmedabad,2023,7,1590,4.0,default_variety,5474,2809,50,100,0,78.8,0.0,2000,909.6,1,1,1
Onion,Mumbai,2023,2,2340,38.8,default_variety,3029,3478,50,100,0,88.16,0.0,2000,1112.2,0,1,0
Moong,Lucknow,2024,4,1191,3.6,default_variety,2998,2887,50,100,0,71.02,0.0,2000,1081.7,0,0,0
Potato,Ahmedabad,2020,2,2489,78.3,default_variety,6688,3665,50,100,0,64.68,0.0,2000,974.8,0,1,1
Masur,Kolkata,2022,12,1443,235.3,default_variety,5758,1067,50,100,0,66.27,0.0,2000,1194.1,1,1,1
Moong,Ahmedabad,2024,11,2274,248.9,default_variety,8964,1390,50,100,0,77.77,0.0,2000,970.0,0,0,0
Onion,Mumbai,2022,6,1132,137.0,default_variety,7455,4048,50,100,0,13.8,0.0,2000,1051.0,0,1,0
Moong,Chennai,2021,6,1795,204.7,default_variety,2067,2585,50,100,1,19.57,0.0,2000,1016.5,1,1,0
Tur,Lucknow,2022,8,1659,224.2,default_variety,7899,2827,50,100,0,18.16,0.0,2000,1145.9,0,0,1
Moong,Bangalore,2021,4,1769,9.1,default_variety,9033,4708,50,100,0,31.46,0.0,2000,1060.0,1,1,1
Tur,Lucknow,2024,10,1885,189.3,default_variety,5426,3175,50,100,0,16.8,0.0,2000,1098.7,0,1,1
Masur,Chennai,2023,7,1559,190.0,default_variety,9239,2497,50,100,1,36.2,0.0,2000,1294.5,1,1,0
Gram,Hyderabad,2024,3,1437,128.7,default_variety,5739,4923,50,100,1,76.18,0.0,2000,1116.1,0,0,0
Gram,Ahmedabad,2022,4,2014,198.2,default_variety,2836,3378,50,100,0,43.69,0.0,2000,1261.9,0,0,1
Tomato,Ahmedabad,2024,11,1279,164.9,default_variety,4937,1088,50,100,0,46.33,0.0,2000,944.8,0,0,1
Urad,Kolkata,2020,12,1837,66.1,default_variety,9314,4624,50,100,0,88.85,0.0,2000,919.7,1,0,0
Onion,Chennai,2020,6,2260,22.4,default_variety,7345,2990,50,100,1,83.96,0.0,2000,1206.8,1,1,0
Onion,Bangalore,2020,7,1226,178.9,default_variety,1989,3550,50,100,0,42.82,0.0,2000,1097.0,0,0,1
Urad,Delhi,2024,5,1974,126.8,default_variety,9185,1593,50,100,1,60.16,0.0,2000,915.8,1,0,0
Onion,Ahmedabad,2020,10,1344,153.6,default_variety,1222,4571,50,100,0,63.17,0.0,2000,1232.8,1,1,1
Gram,Kolkata,2022,11,1945,213.9,default_variety,8804,1669,50,100,1,42.83,0.0,2000,1214.5,0,1,0
Tur,Chennai,2020,9,2059,131.6,default_variety,7026,1309,50,100,1,49.88,0.0,2000,1240.8,0,0,0
Potato,Kolkata,2021,1,2447,12.0,default_variety,4624,2066,50,100,0,11.71,0.0,2000,1294.2,0,0,1
Potato,Mumbai,2023,5,1708,84.1,default_variety,4234,3440,50,100,0,25.73,0.0,2000,1156.7,0,1,1
Gram,Hyderabad,2022,1,1964,128.7,default_variety,4092,4888,50,100,0,75.31,0.0,2000,1185.6,1,0,1
Onion,Delhi,2023,8,1417,40.3,default_variety,4623,3189,50,100,1,86.48,0.0,2000,1297.8,1,0,0
Tur,Mumbai,2020,7,1269,57.4,default_variety,2407,1752,50,100,0,34.49,0.0,2000,1008.2,1,0,0
Moong,Mumbai,2023,4,1681,241.1,default_variety,1975,1835,50,100,1,27.78,0.0,2000,923.6,0,1,1
Tur,Lucknow,2021,12,1351,173.3,default_variety,9650,2414,50,100,1,34.3,0.0,2000,1176.9,0,1,1
Gram,Delhi,2024,4,2235,130.2,default_variety,6593,1866,50,100,1,31.56,0.0,2000,1157.2,0,0,1
Gram,Bangalore,2024,3,1238,121.6,default_variety,9150,4370,50,100,0,86.31,0.0,2000,1222.1,1,0,1
Masur,Hyderabad,2022,9,2467,112.8,default_variety,6718,4893,50,100,1,59.57,0.0,2000,1007.7,0,1,0
Gram,Mumbai,2022,3,1214,232.5,default_variety,5234,3988,50,100,1,39.98,0.0,2000,976.5,0,1,1
Urad,Kolkata,2023,4,2086,35.1,default_variety,9084,4637,50,100,1,29.55,0.0,2000,1211.7,0,1,0
Onion,Lucknow,2021,1,1948,228.0,default_variety,2688,2870,50,100,0,18.51,0.0,2000,932.4,0,0,1
Potato,Ahmedabad,2023,8,1891,147.1,default_variety,2186,3249,50,100,1,58.32,0.0,2000,1136.3,1,0,1
Gram,Kolkata,2020,1,1801,234.3,default_variety,8938,2529,50,100,1,81.91,0.0,2000,930.2,0,0,1
Urad,Bangalore,2024,4,2200,28.8,default_variety,6085,2371,50,100,0,12.23,0.0,2000,979.7,0,1,0
Onion,Kolkata,2020,4,1220,208.6,default_variety,7276,2708,50,100,0,25.98,0.0,2000,954.6,1,1,1
Moong,Delhi,2021,6,2134,169.6,default_variety,7195,4223,50,100,0,55.78,0.0,2000,1043.1,0,1,0
Tomato,Kolkata,2021,4,2322,248.3,default_variety,6565,2211,50,100,1,51.86,0.0,2000,1030.8,1,1,1
Urad,Delhi,2022,4,2133,117.2,default_variety,1629,2188,50,100,0,33.19,0.0,2000,1224.0,0,0,1
Potato,Chennai,2020,8,1828,159.2,default_variety,1544,1813,50,100,0,33.97,0.0,2000,1163.4,0,1,1
Tomato,Mumbai,2023,4,1180,112.8,default_variety,5922,1689,50,100,1,20.16,0.0,2000,1127.9,0,1,1
Urad,Kolkata,2024,5,2383,39.1,default_variety,6533,3541,50,100,1,35.79,0.0,2000,1074.1,0,0,0
Urad,Delhi,2021,1,2376,58.8,default_variety,6715,2851,50,100,0,27.22,0.0,2000,1213.7,1,0,0
Tomato,Mumbai,2023,5,1040,130.7,default_variety,4380,2713,50,100,0,34.15,0.0,2000,1057.3,1,1,1
Gram,Hyderabad,2020,3,1335,119.1,default_variety,7986,4020,50,100,1,62.63,0.0,2000,1024.7,1,1,1
Moong,Chennai,2024,1,1521,147.2,default_variety,7513,3676,50,100,1,60.98,0.0,2000,1130.7,1,0,0
Moong,Delhi,2024,10,1763,211.6,default_variety,2003,1109,50,100,1,48.69,0.0,2000,1022.1,1,0,1
Urad,Lucknow,2024,3,2006,77.7,default_variety,2160,3818,50,100,0,68.71,0.0,2000,1059.9,0,1,1
Tomato,Lucknow,2024,6,1033,200.0,default_variety,4745,2860,50,100,0,39.7,0.0,2000,1287.5,1,1,0
Tur,Kolkata,2024,4,2425,19.3,default_variety,2125,3213,50,100,1,68.1,0.0,2000,1020.4,1,0,0
Tur,Delhi,2020,11,1667,181.2,default_variety,7251,2638,50,100,0,45.1,0.0,2000,975.7,1,1,1
Potato,Lucknow,2024,4,1013,226.5,default_variety,8095,3375,50,100,0,88.75,0.0,2000,920.1,1,0,1
Urad,Mumbai,2022,12,1838,43.2,default_variety,2413,3201,50,100,0,31.95,0.0,2000,1169.9,1,0,1
Urad,Ahmedabad,2021,8,1602,108.2,default_variety,4338,3453,50,100,0,83.77,0.0,2000,982.8,1,1,0
Urad,Mumbai,2022,9,1906,73.8,default_variety,1433,2297,50,100,1,30.91,0.0,2000,903.3,0,1,0
Tur,Hyderabad,2021,1,1415,242.0,default_variety,6008,1221,50,100,0,42.12,0.0,2000,1268.5,0,1,1
Masur,Ahmedabad,2020,6,1574,154.4,default_variety,9476,2166,50,100,1,51.93,0.0,2000,1084.6,0,1,0
Masur,Delhi,2021,2,1989,80.6,default_variety,6591,4298,50,100,1,57.95,0.0,2000,1243.9,0,1,1
Urad,Bangalore,2021,3,2293,36.6,default_variety,9903,4579,50,100,0,16.42,0.0,2000,1205.7,1,0,0
Masur,Kolkata,2020,12,2193,170.0,default_variety,1541,4735,50,100,0,60.5,1.0,2000,1057.5,1,1,0
Urad,Bangalore,2024,12,1647,55.4,default_variety,3033,4797,50,100,0,62.62,0.0,2000,1267.5,1,1,1
Tur,Ahmedabad,2024,7,1080,109.3,default_variety,8397,1105,50,100,0,28.45,0.0,2000,1294.5,1,0,0
Potato,Delhi,2021,1,1113,8.3,default_variety,2474,2550,50,100,0,74.99,0.0,2000,1184.7,1,0,1
Potato,Bangalore,2022,10,1787,23.5,default_variety,9040,3391,50,100,1,63.02,0.0,2000,1246.6,1,1,1
Potato,Bangalore,2022,2,1689,186.4,default_variety,1631,4442,50,100,0,33.18,0.0,2000,1111.2,1,1,0
Moong,Lucknow,2020,9,2337,163.5,default_variety,4685,2329,50,100,1,82.18,0.0,2000,1014.2,1,1,0
Moong,Delhi,2024,2,1151,119.2,default_variety,5815,2039,50,100,1,65.49,0.0,2000,1121.4,0,1,1
Onion,Chennai,2024,10,2218,53.5,default_variety,1687,2749,50,100,1,18.62,0.0,2000,1087.1,0,0,0
Moong,Mumbai,2021,6,1899,216.6,default_variety,5776,3850,50,100,0,66.36,0.0,2000,1023.0,1,0,1
Potato,Hyderabad,2022,12,1482,164.6,default_variety,6962,2448,50,100,1,59.58,0.0,2000,1120.0,0,0,1
Masur,Chennai,2024,8,2007,177.4,default_variety,7872,1711,50,100,1,28.0,0.0,2000,1255.0,0,0,1
Onion,Kolkata,2021,10,1448,145.7,default_variety,7034,1394,50,100,0,84.44,0.0,2000,1186.2,0,0,1
Gram,Hyderabad,2024,8,1760,43.5,default_variety,3702,2657,50,100,1,26.04,0.0,2000,1169.1,0,0,0
Tur,Lucknow,2023,12,1566,151.3,default_variety,2868,4496,50,100,1,10.04,0.0,2000,968.4,0,0,1
Urad,Kolkata,2024,12,1514,158.1,default_variety,6545,4137,50,100,0,13.68,0.0,2000,1146.3,0,1,1
Masur,Mumbai,2020,10,1975,41.4,default_variety,4817,2105,50,100,0,77.47,0.0,2000,1106.8,1,1,1
Masur,Mumbai,2024,5,2271,74.2,default_variety,3066,1776,50,100,1,43.48,0.0,2000,1230.7,1,0,1
Onion,Chennai,2024,6,1751,155.3,default_variety,3833,1241,50,100,0,72.35,0.0,2000,1117.3,1,1,1
Potato,Lucknow,2023,2,2259,216.2,default_variety,6204,4730,50,100,1,65.51,0.0,2000,1275.3,1,0,1
Urad,Chennai,2020,9,2273,226.5,default_variety,9822,1244,50,100,1,53.19,0.0,2000,1118.0,1,1,1
Potato,Ahmedabad,2024,9,2478,113.1,default_variety,7902,2139,50,100,1,12.93,0.0,2000,1061.7,0,0,1
Tomato,Delhi,2020,8,1513,230.0,default_variety,6080,1562,50,100,0,30.2,0.0,2000,949.9,0,0,1
Potato,Chennai,2022,12,2092,89.4,default_variety,3790,1284,50,100,1,62.69,0.0,2000,903.7,0,0,1
Masur,Bangalore,2023,2,1951,174.3,default_variety,7930,2330,50,100,0,63.43,0.0,2000,1260.4,0,1,1
Tomato,Hyderabad,2023,10,1285,80.3,default_variety,2777,1975,50,100,1,72.4,0.0,2000,1298.6,1,0,0
Urad,Lucknow,2024,8,1437,129.4,default_variety,4306,2896,50,100,1,18.86,0.0,2000,1178.8,0,1,0
Moong,Delhi,2022,9,1388,72.5,default_variety,2274,4803,50,100,0,11.56,0.0,2000,1235.0,0,0,1
Potato,Chennai,2022,1,1453,157.2,default_variety,9390,1978,50,100,1,57.51,0.0,2000,1262.2,1,0,0
Moong,Bangalore,2022,8,2240,190.8,default_variety,8938,1576,50,100,0,26.02,0.0,2000,1093.2,0,0,0
Urad,Hyderabad,2024,11,1393,204.9,default_variety,6727,1075,50,100,1,62.96,0.0,2000,1146.0,1,1,1
Tomato,Ahmedabad,2021,9,1478,56.0,default_variety,6316,4834,50,100,1,70.45,0.0,2000,1163.6,1,0,0
Potato,Hyderabad,2021,9,1952,238.0,default_variety,8817,3843,50,100,1,42.83,0.0,2000,1125.4,1,1,0
Urad,Chennai,2021,6,1011,27.6,default_variety,8397,1636,50,100,0,41.72,0.0,2000,1006.3,0,1,0
Potato,Delhi,2022,1,2193,156.5,default_variety,3335,4661,50,100,0,55.44,0.0,2000,1064.8,0,0,1
Potato,Chennai,2023,6,1275,141.6,default_variety,5136,1303,50,100,1,77.91,0.0,2000,1235.2,0,0,1
Potato,Hyderabad,2024,12,2400,201.8,default_variety,9442,4361,50,100,0,56.21,0.0,2000,1132.6,1,0,1
Potato,Hyderabad,2022,1,1142,239.4,default_variety,7449,4184,50,100,1,31.02,0.0,2000,1057.1,0,1,1
Masur,Mumbai,2022,8,2134,226.5,default_variety,4818,4242,50,100,0,50.71,0.0,2000,1130.6,0,0,1
Masur,Lucknow,2022,11,2181,104.2,default_variety,2825,2385,50,100,1,87.69,0.0,2000,1140.4,0,1,0
Gram,Mumbai,2020,12,1719,225.1,default_variety,6819,3138,50,100,0,62.0,0.0,2000,1087.1,0,1,1
Gram,Bangalore,2022,5,2168,247.3,default_variety,5574,4654,50,100,1,18.51,0.0,2000,1163.5,0,1,0
Tur,Mumbai,2024,1,1585,184.3,default_variety,2104,4445,50,100,1,51.89,0.0,2000,907.4,1,1,0
Tomato,Chennai,2022,5,1231,122.3,default_variety,7120,4466,50,100,1,21.0,0.0,2000,1121.1,0,0,0
Masur,Ahmedabad,2020,2,1651,174.5,default_variety,4316,4103,50,100,0,84.44,0.0,2000,1286.0,0,1,1
Masur,Bangalore,2022,5,1822,218.4,default_variety,9250,3156,50,100,0,89.53,0.0,2000,911.7,0,0,0
Tur,Ahmedabad,2021,4,1470,12.1,default_variety,1052,2143,50,100,1,17.8,0.0,2000,952.9,1,0,0
Gram,Ahmedabad,2024,9,1792,238.8,default_variety,6659,1642,50,100,0,81.78,0.0,2000,1069.2,0,1,1
Gram,Ahmedabad,2021,3,1284,152.8,default_variety,1137,4058,50,100,1,23.53,0.0,2000,1060.3,0,0,1
Onion,Mumbai,2024,1,1038,77.0,default_variety,6516,2309,50,100,1,28.84,0.0,2000,1029.8,1,1,0
Moong,Ahmedabad,2020,12,1870,86.7,default_variety,3448,3452,50,100,0,77.19,0.0,2000,932.0,0,0,0
Gram,Hyderabad,2023,7,1056,216.8,default_variety,5815,1606,50,100,0,46.87,0.0,2000,1071.0,0,1,0
Tur,Bangalore,2022,7,1004,180.1,default_variety,8878,1271,50,100,0,22.38,0.0,2000,1081.9,1,0,1
Tur,Chennai,2020,10,1181,39.4,default_variety,2569,1151,50,100,1,55.98,0.0,2000,1115.6,1,0,1
Urad,Hyderabad,2024,7,2441,160.7,default_variety,3361,3447,50,100,1,79.09,0.0,2000,905.1,0,1,1
Gram,Hyderabad,2024,11,2408,13.6,default_variety,1342,1985,50,100,0,55.06,0.0,2000,1188.5,0,0,0
Tur,Ahmedabad,2022,6,1606,22.5,default_variety,4070,4168,50,100,1,34.5,0.0,2000,1295.8,0,0,1
Urad,Chennai,2023,4,1132,78.5,default_variety,3203,4626,50,100,1,14.49,0.0,2000,1135.7,0,0,1
Gram,Kolkata,2022,4,2059,27.8,default_variety,1995,1838,50,100,1,10.95,0.0,2000,1283.1,1,1,0
Potato,Delhi,2020,9,1008,112.5,default_variety,4633,2006,50,100,0,27.89,0.0,2000,1009.1,0,1,0
Tur,Hyderabad,2021,4,2038,128.4,default_variety,1596,4312,50,100,1,29.33,0.0,2000,942.3,0,0,1
Potato,Ahmedabad,2022,2,2388,197.1,default_variety,9889,3816,50,100,1,49.93,0.0,2000,1026.4,1,1,0
Urad,Kolkata,2024,7,1457,184.5,default_variety,2763,2052,50,100,0,28.3,1.0,2000,1256.5,0,1,0
Tur,Bangalore,2020,6,1564,72.1,default_variety,3462,4021,50,100,0,78.21,0.0,2000,1164.4,1,1,0
Tur,Lucknow,2024,5,2341,190.1,default_variety,7287,3559,50,100,0,33.0,0.0,2000,1162.7,1,1,1
Tur,Ahmedabad,2023,6,1559,2.0,default_variety,9525,4665,50,100,1,16.85,0.0,2000,1241.8,0,0,0
Potato,Chennai,2023,9,1708,52.6,default_variety,7312,4068,50,100,0,42.22,0.0,2000,943.7,1,0,1
Masur,Kolkata,2020,6,1913,25.4,default_variety,5120,2056,50,100,1,52.49,0.0,2000,1141.3,1,1,0
Moong,Delhi,2023,1,1064,234.2,default_variety,3723,1313,50,100,1,31.47,0.0,2000,943.8,0,0,0
Tomato,Ahmedabad,2020,5,1524,105.1,default_variety,7284,2225,50,100,0,88.93,0.0,2000,1219.9,0,1,0
Tur,Kolkata,2020,1,1193,54.0,default_variety,3110,3615,50,100,1,37.81,0.0,2000,1077.4,1,0,1
Moong,Bangalore,2023,7,2471,103.0,default_variety,4715,4960,50,100,0,13.28,0.0,2000,940.6,0,1,0
Potato,Lucknow,2020,8,1361,134.5,default_variety,1505,1896,50,100,1,68.82,0.0,2000,1044.5,0,1,0
Masur,Chennai,2021,6,2481,209.3,default_variety,9203,2845,50,100,1,13.88,0.0,2000,1035.9,1,1,1
Gram,Lucknow,2023,4,1080,81.8,default_variety,8138,1394,50,100,1,13.85,0.0,2000,948.8,1,1,0
Tomato,Ahmedabad,2020,7,1060,132.5,default_variety,6123,1300,50,100,1,52.76,0.0,2000,1215.4,1,1,1
Onion,Lucknow,2024,10,2200,157.8,default_variety,2467,2712,50,100,1,75.67,0.0,2000,941.2,1,1,1
Onion,Delhi,2022,4,1090,111.2,default_variety,4851,3910,50,100,1,42.24,0.0,2000,1026.2,0,1,0
Urad,Mumbai,2023,10,1471,166.1,default_variety,6261,2937,50,100,0,19.74,0.0,2000,1007.4,1,0,0
Gram,Chennai,2023,6,2310,150.2,default_variety,2287,1033,50,100,0,76.96,0.0,2000,1247.0,1,1,0
Masur,Mumbai,2020,4,2233,30.1,default_variety,9600,4814,50,100,0,66.26,0.0,2000,1277.7,1,0,1
Urad,Ahmedabad,2023,8,2064,10.6,default_variety,5213,2340,50,100,1,73.16,0.0,2000,1297.4,1,1,0
Urad,Chennai,2024,3,1879,36.2,default_variety,6381,4853,50,100,1,50.81,0.0,2000,997.6,0,0,0
Onion,Lucknow,2024,12,1992,182.4,default_variety,6591,2851,50,100,0,24.24,0.0,2000,1137.4,0,0,1
Tur,Bangalore,2024,9,1260,73.8,default_variety,2439,4678,50,100,0,69.55,0.0,2000,979.2,0,1,0
Tomato,Hyderabad,2021,7,1330,100.6,default_variety,3586,2223,50,100,0,48.94,0.0,2000,1102.9,1,0,0
Gram,Lucknow,2021,9,1408,23.6,default_variety,6987,2573,50,100,0,71.38,0.0,2000,1106.7,1,0,0
Onion,Kolkata,2024,10,1129,222.7,default_variety,8228,1351,50,100,0,45.25,0.0,2000,978.4,1,0,0
Moong,Delhi,2023,11,2196,67.9,default_variety,6074,2505,50,100,1,46.2,0.0,2000,1248.0,0,1,0
Gram,Lucknow,2023,6,2245,240.1,default_variety,5805,2609,50,100,0,66.58,0.0,2000,1008.1,0,1,1
Tur,Mumbai,2022,6,1627,162.7,default_variety,8581,4086,50,100,1,86.25,0.0,2000,1194.6,0,1,1
Masur,Mumbai,2024,3,1503,109.3,default_variety,4666,4064,50,100,1,57.08,0.0,2000,1044.2,0,0,1
Tur,Hyderabad,2021,5,1584,198.6,default_variety,3451,1732,50,100,1,74.62,0.0,2000,1229.2,0,1,1
Potato,Mumbai,2022,1,2067,147.7,default_variety,7579,4790,50,100,0,48.01,0.0,2000,1224.7,1,0,1
Urad,Delhi,2024,8,2239,121.5,default_variety,2867,4870,50,100,1,56.09,0.0,2000,1214.3,0,0,0
Moong,Bangalore,2023,12,2334,76.4,default_variety,8900,3863,50,100,1,66.2,0.0,2000,954.1,0,1,0
Tomato,Mumbai,2024,10,1720,62.2,default_variety,7347,2427,50,100,0,11.35,0.0,2000,1188.0,0,1,1
Onion,Chennai,2023,12,2319,134.1,default_variety,2205,3966,50,100,0,68.56,0.0,2000,1232.3,0,0,1
Moong,Kolkata,2020,11,2308,130.8,default_variety,5887,1385,50,100,1,31.97,0.0,2000,1216.7,1,1,0
Tomato,Chennai,2020,7,1090,185.5,default_variety,6995,3071,50,100,1,87.81,0.0,2000,1105.6,0,0,1
Potato,Kolkata,2020,7,1891,161.5,default_variety,9350,3300,50,100,1,17.0,0.0,2000,1181.8,1,0,0
Onion,Ahmedabad,2021,8,1167,100.0,default_variety,5286,2519,50,100,1,76.22,0.0,2000,1147.8,1,1,0
Gram,Mumbai,2024,2,1350,181.5,default_variety,8836,3242,50,100,0,84.64,0.0,2000,1011.6,0,1,0
Tur,Kolkata,2023,6,1271,13.9,default_variety,8293,4843,50,100,0,36.27,0.0,2000,976.0,1,0,0
Urad,Chennai,2024,9,1724,215.5,default_variety,5590,2502,50,100,0,52.97,0.0,2000,1076.5,0,0,0
Urad,Ahmedabad,2023,2,1679,49.4,default_variety,6961,3273,50,100,1,57.98,0.0,2000,1004.3,0,1,1
Tur,Kolkata,2023,11,1701,153.7,default_variety,3041,1934,50,100,0,21.87,0.0,2000,1217.3,0,0,0
Urad,Chennai,2023,9,1273,61.4,default_variety,3194,2107,50,100,1,88.42,0.0,2000,1206.5,0,0,1
Onion,Kolkata,2021,4,1144,118.6,default_variety,3948,1897,50,100,1,26.29,0.0,2000,1058.3,0,1,0
Urad,Ahmedabad,2022,2,1877,173.9,default_variety,7368,1988,50,100,0,54.17,0.0,2000,1126.4,1,1,1
Moong,Delhi,2023,7,2425,205.0,default_variety,2616,4277,50,100,0,75.53,0.0,2000,1126.9,1,1,1
Tomato,Delhi,2023,4,2476,62.6,default_variety,7508,1155,50,100,0,37.23,0.0,2000,1282.7,0,0,1
Moong,Chennai,2021,7,1194,69.3,default_variety,1574,2595,50,100,0,24.37,0.0,2000,965.2,1,1,1
Potato,Lucknow,2020,3,2463,69.0,default_variety,2191,1771,50,100,0,14.83,0.0,2000,1047.1,0,1,0
Urad,Mumbai,2022,11,2410,246.0,default_variety,3807,1980,50,100,1,17.66,0.0,2000,1060.3,1,0,0
Tomato,Kolkata,2024,6,1891,81.2,default_variety,6444,2307,50,100,0,29.35,0.0,2000,972.7,1,0,0
Potato,Delhi,2020,5,2481,127.9,default_variety,8686,4048,50,100,0,89.0,0.0,2000,979.8,1,0,0
Urad,Lucknow,2021,7,1642,201.2,default_variety,2237,2080,50,100,0,44.57,0.0,2000,1032.6,0,1,1
Onion,Mumbai,2024,4,2366,162.3,default_variety,9559,2893,50,100,1,55.8,0.0,2000,930.7,0,1,0
Tomato,Chennai,2021,5,2071,155.5,default_variety,9773,3250,50,100,0,12.21,0.0,2000,1295.8,0,1,1
Tur,Mumbai,2020,7,2452,102.0,default_variety,5583,3408,50,100,1,69.91,0.0,2000,1037.2,1,1,0
Moong,Ahmedabad,2021,11,2012,159.9,default_variety,3284,1762,50,100,1,27.64,1.0,2000,1263.4,0,0,0
Tomato,Lucknow,2023,2,2201,55.8,default_variety,6179,1370,50,100,1,87.04,0.0,2000,908.2,0,1,1
Potato,Delhi,2022,8,1090,202.8,default_variety,1043,2430,50,100,1,22.48,0.0,2000,1241.9,0,0,1
Tomato,Chennai,2020,9,1866,93.0,default_variety,4005,3082,50,100,1,53.42,1.0,2000,937.3,0,0,1
Onion,Lucknow,2023,10,2303,67.2,default_variety,5624,2663,50,100,1,73.2,0.0,2000,1262.9,0,1,0
Moong,Delhi,2021,12,2130,62.8,default_variety,2065,2142,50,100,1,73.98,0.0,2000,1248.3,1,1,1
Urad,Ahmedabad,2021,5,2105,217.0,default_variety,9825,3559,50,100,0,68.5,0.0,2000,1144.5,0,1,1
Moong,Delhi,2022,3,1486,59.4,default_variety,7295,1738,50,100,1,34.03,0.0,2000,944.6,1,1,1
Tomato,Delhi,2022,3,1409,212.4,default_variety,2616,4840,50,100,0,71.38,1.0,2000,1283.8,1,1,0
Tur,Hyderabad,2021,4,2444,74.7,default_variety,5653,3021,50,100,1,20.91,0.0,2000,1121.9,1,0,0
Moong,Mumbai,2022,6,1053,166.7,default_variety,4105,4118,50,100,1,33.49,0.0,2000,1012.0,0,1,1
